"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","revenue","costOfRevenue","grossProfit","researchAndDevelopmentExpenses","generalAndAdministrativeExpenses","sellingAndMarketingExpenses","sellingGeneralAndAdministrativeExpenses","otherExpenses","operatingExpenses","costAndExpenses","netInterestIncome","interestIncome","interestExpense","depreciationAndAmortization","ebitda","ebit","nonOperatingIncomeExcludingInterest","operatingIncome","totalOtherIncomeExpensesNet","incomeBeforeTax","incomeTaxExpense","netIncomeFromContinuingOperations","netIncomeFromDiscontinuedOperations","otherAdjustmentsToNetIncome","netIncome","netIncomeDeductions","bottomLineNetIncome","eps","epsDiluted","weightedAverageShsOut","weightedAverageShsOutDil"
"2022-12-31","3305.TW","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",8418782000,7552514000,866268000,88349000,189352000,175647000,364999000,325717000,453348000,8005862000,-49794000,5490000,55284000,72649000,815710000,732827000,10234000,743061000,-65518000,677543000,145441000,533168000,0,-1066000,530834000,0,530834000,4.04,4.01,131472000,132312999
"2023-06-30","330590.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",57920144210,47113425000,10806719210,0.17138032942816014,294001000,2807514000,3101515000,20710515000,23812030000,23812030000,-28899893020,546683000,20539989000,47711311335,56055985280,35393470280,-628074360,34108114100,-14785050829,14114824800,19993289300,5865520280,0,0,-5878464500,0,5865520280,-24.19,-24.19,242968884,242968884
"2023-06-30","3306.HK","CNY","0000000000","2023-06-30","2023-06-29 20:00:00","2022","FY",4465124000,1548132000,2916992000,0,445631000,1458243000,2138289000,834000,2056474000,3604606000,-9696000,9696000,45336000,415579000,961569000,844505000,0,844505000,6317000,850822000,229539000,621283000,0,0,621292000,0,621292000,1.24,1.22,500806000,508474000
"2023-03-31","3306.T","JPY","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",3733311000,2834992000,898319000,0,149240000,117000000,149240000,1619000,733511000,3568503000,-7744000,1792000,7479000,52568000,240132000,185506000,-20706000,164800000,13227000,178027000,27155000,150872000,0,-1000,95473000,0,95473000,26.04,26.04,3666000,3666000
"2022-12-31","3306.TWO","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1218863000,1049830000,169033000,136090000,62776000,29821000,92597000,74071000,226893000,1276723000,2546000,2684000,138000,19019000,37145000,18856000,-76755000,18895000,76617000,18718000,5929000,12789000,0,0,12789000,0,12789000,0.25,0.25,50608000,50756000
"2022-12-31","3308.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",5331582000,2161525000,3170057000,0,713748000,36315000,750063000,1157488000,1157488000,3319013000,-220708000,150001000,370709000,463552000,2186960000,1737382000,343440000,1723408000,-714149000,1366673000,603817000,748456000,0,0,748456000,0,748456000,0.45,0.45,1660205000,1660205000
"2022-12-31","3308.TW","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",407370000,312323000,95047000,6395000,43438000,626000,44064000,12656000,50459000,362782000,-4183000,7588000,11771000,15095000,95854000,44588000,0,97118000,24400000,68988000,15662000,53326000,0,-33818000,53326000,0,19516000,0.89,0.88,59943967,60382821
"2022-12-31","3309.HK","HKD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1731903000,1366560000,365343000,0,345347000,126774000,389774000,626000,389774000,1756334000,-12544000,7112000,19656000,223681000,194311000,8429000,-4206000,-24431000,-15450000,-49026000,34998000,-84024000,0,37799000,-21875000,0,-21875000,-0.0177,-0.0177,1233126103,1233126103
"2022-10-31","3309.T","JPY","0000000000","2022-10-31","2022-10-30 20:00:00","2022","FY",30553855000,12168317000,18385538000,0.26403222566580814,2050619000,0,2050619000,-9386000,2680945000,14849262000,-1746010000,291000,1403403000,5065209000,20419975000,15354766000,349824000,15704590000,-1753227000,13951363000,1210000,13950153000,0,0,13950153000,0,13950153000,3183.89,3183.89,4381482,4381482
"2022-12-31","3310.TWO","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1545900000,1247715000,298185000,47845000,102732000,47585000,142905000,27922000,190750000,1438465000,-24615000,4392000,29007000,67184000,174619000,107435000,0,107435000,63283000,110742000,37226000,133492000,0,0,133510000,0,133510000,2.52,1.87,53061000,73107000
"2022-12-31","3311.HK","HKD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",101975265000,87974425000,14000840000,0,2434764000,-66761000,2368003000,161869000,2368003000,90342428000,-2670859000,320560000,3064842000,687688000,13848662000,13766888000,-2134051000,11632837000,-854152000,10169555000,2309221000,8469464000,0,0,8252700000,0,7956876000,1.58,1.58,5037617000,5037617000
"2022-12-31","3311.TW","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",2025009000,1690831000,334178000,44053000,129027000,61595000,190622000,10780000,234675000,1925506000,24382000,26382000,2000000,85063000,221718000,136655000,10000,136665000,-2010000,134655000,34425000,100230000,0,0,100230000,0,100230000,1.47,1.47,68000000,68111000
"2022-12-31","3312.TW","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",19346503000,18295415000,1051088000,22920000,133066000,319425000,452491000,0,475411000,18770826000,-55163000,7815000,62978000,20607000,663481000,652447000,-76770000,575677000,13792000,589469000,135523000,444373000,0,9573000,453946000,0,453946000,3.08,3.08,147420000,147463000
"2022-12-31","3313.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",89069000,95352000,-6283000,0,55066000,2394000,58875000,-19189000,120282000,215634000,-23943000,22812000,24264000,35347000,-89766000,-125113000,85058000,-131834000,-109322000,-149377000,1049000,-148328000,0,0,-148246000,0,-148246000,-0.63,-0.63,236486596,236486596
"2022-12-31","3313.TWO","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",8922000,8901000,21000,0,39842000,443000,40285000,-132014000,40285000,49186000,-1115000,4296000,5411000,5699000,-162283000,-167982000,127718000,-167982000,-133129000,-173393000,3000,-173396000,0,0,-173386000,0,-173386000,-1.46,-1.46,118771000,118771000
"2022-12-31","3315.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1530251000,1127115000,403136000,112955000,41623000,172822000,214445000,-18550000,308850000,1435965000,19182000,27681000,8499000,43355000,214762000,175067000,-99162000,171407000,88165000,164070000,3091000,160979000,0,0,147427000,0,147427000,0.18,0.18,814817000,814817000
"2023-03-31","3315.T","JPY","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",174062000000,167861000000,6201000000,116000000,0,775000000,775000000,-526000000,6594000000,174455000000,-324000000,339000000,339000000,5905000000,5003000000,-902000000,505000000,-397000000,-1039000000,-1436000000,-360000000,-1076000000,0,1000000,-1075000000,0,-1075000000,-3.69,-3.69,291027077,291027077
"2022-12-31","3316.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1982633000,1390386000,592247000,0,62133000,8215000,90839000,0,73032000,1463418000,41849000,41849000,2744000,7941000,521856000,515302000,0,515302000,45762000,561064000,142096000,418968000,0,0,411995000,0,411995000,1.49,1.49,276407000,276407000
"2023-03-31","3317.T","JPY","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",7236082000,2121193000,5114889000,0,875943000,36328000,912271000,122187000,4665855000,6787048000,472000,480000,8000,178170000,642925000,464755000,-15730000,449025000,15722000,464747000,173024000,291723000,0,-1000,291722000,0,291722000,201.85,201.85,1445249,1445249
"2022-12-31","3317.TWO","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",2613483000,1805394000,808089000,179081000,148343000,105879000,254222000,184491000,433303000,2238697000,-232000,0,232000,22476000,582073000,559597000,-1782000,557815000,88000,557903000,124411000,434954000,0,-1462000,433492000,0,433492000,6.1,5.9,71052316,73433796
"2022-12-31","3318.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",2324807000,1537943000,786864000,83812000,359424000,102121000,461545000,126669000,588214000,2126157000,-42255000,16526000,58781000,133837000,304832000,170995000,-12932000,158063000,-45849000,112214000,27733000,84481000,0,0,84481000,0,48317000,0.0782,0.0782,1080512000,1080512000
"2022-12-31","3319.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",15378576000,11994599000,3383977000,0,851665000,93446000,945111000,-129341000,815770000,12810369000,82100000,100665000,18565000,351221000,2821737000,2470516000,-56393000,2414123000,37828000,2451951000,517019000,1934932000,0,0,1839601000,0,1839601000,1.36,1.36,1420001000,1420001000
"2022-12-31","3319.T","JPY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",46090292000,30091276000,15999016000,0,11377639000,2656000000,14033639000,14809060000,14809060000,44900336000,-563161000,488000,160712000,2857948000,3987035000,726148000,-740716000,-14568000,580004000,565436000,226111000,339325000,0,0,339325000,39534000,299791000,16.44,16.43,18231589,18241365
"2022-12-31","3320.HK","HKD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",254106366001,214971606001,39134760000,2089518000,6478584000,19033096000,26232763000,-1726747000,28322281000,243293887001,-1732289000,833876000,2855820000,3152150000,15473212000,12321062000,-1508583000,10812479000,-2451398000,9467069000,2012402000,7454667000,0,-796738000,3500270000,0,3500270000,0.66,0.66,6282510461,6282510461
"2023-01-31","3320.T","JPY","0000000000","2023-01-31","2023-01-30 19:00:00","2022","FY",57056000000,43661000000,13395000000,0,9833000000,3378000000,13211000000,183000000,13211000000,56872000000,-22000000,1000000,23000000,246000000,430000000,563000000,-380000000,183000000,357000000,540000000,84000000,456000000,0,-1000000,455000000,0,455000000,62.12,61.58,7333175,7388763
"2022-12-31","3321.HK","MOP","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",54594000,89543000,-34949000,0,31656000,0,31656000,880000,31656000,121199000,-5130000,229000,5359000,1184000,-64436000,-65069000,-551000,-65620000,-4808000,-70428000,127000,-70555000,0,0,-70555000,0,-70555000,-0.14,-0.14,504586000,504586000
"2023-05-31","3321.T","JPY","0000000000","2023-05-31","2023-05-30 20:00:00","2022","FY",43271852000,37930380000,5341472000,0,2348000000,502000000,2850000000,103666000,2850643000,40781023000,-56775000,14425000,71200000,188759000,2712242000,2523483000,-32656000,2490827000,-38544000,2452283000,754804000,1697479000,0,-2000,1693859000,0,1693859000,212.87,212.78,7957217,7960758
"2022-12-31","3321.TW","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1669509000,1666475000,3034000,75959000,126184000,76199000,202383000,23187000,278342000,1944817000,-14685000,538000,15223000,206665000,-43890000,-250555000,-24753000,-251583000,9530000,-265778000,723000,-266501000,0,0,-266501000,0,-266501000,-3.64,-3.64,73180690,73180690
"2022-12-31","3322.HK","HKD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",4449790000,3460714000,989076000,0,459155000,559226000,1045939000,27558000,1018381000,4479095000,-37987000,1709000,44061000,196597000,306270000,109673000,-1709000,-29305000,-36732000,12366000,-10010000,81242000,0,-57611000,10070000,0,10070000,0.0078,0.0078,1284400000,1284400000
"2023-03-31","3322.T","JPY","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",13332669000,9223413000,4109256000,0,3284000000,254000000,3538000000,-35181000,3538800000,12762213000,13674000,19777000,6103000,287110000,738024000,450910000,119544000,570454000,-125647000,444807000,211024000,233783000,0,-1000,233782000,0,233782000,41.36,41.36,5652634,5652634
"2022-12-31","3322.TWO","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",2765882000,2251949000,513933000,96728000,185769000,97662000,283431000,9950000,380159000,2632108000,-9178000,1051000,10229000,143296000,370840000,207109000,-73350001,227544000,63121001,196880000,41400000,150043000,0,5437000,155883000,-3436000,159319000,1.45,1.26,107341000,126122000
"2022-12-31","3323.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",230167736000,191176144000,38991592000,0,20605342000,3592869000,24198211000,-2386952000,21811259000,212987403000,-5910030000,820775000,6788236000,15627525000,37942664000,24802251000,-7142291000,22346533000,-227141000,17432819000,2528027000,15403268000,0,0,14904792000,0,8129550000,1.77,1.77,8434770662,8434771000
"2022-09-30","3323.T","JPY","0000000000","2022-09-30","2022-09-29 20:00:00","2022","FY",8920222000,6313032000,2607190000,0,2218727000,0,2218727000,-48431999,2194005000,8507037000,15611000,53272000,37661000,157479000,619135000,495309000,-82125000,413184000,15611000,457648000,177996000,279652000,15497000,1000,351545000,0,351545000,4.32,4.32,81386165,81386165
"2022-12-31","3323.TWO","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",11099590000,10178235000,921355000,232941000,344396000,233017000,501284000,-5167000,734225000,10912460000,-34831000,3752000,38583000,194448000,381578000,187130000,0,187130000,102082000,289212000,68667000,220545000,0,0,220606000,0,220606000,2.71,2.68,81257887,82401281
"2022-12-31","3324.TWO","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",13856991000,11134759000,2722232000,634225000,453140000,460805000,913945000,0,1548170000,12683692000,-28704000,9717000,38421000,536054999,2192605000,1666473000,-493174000,1173299000,454753000,1628052000,341387000,1286665000,0,0,1263555000,0,1263555000,14.68,14.04,86094000,90900000
"2022-12-31","3325.TWO","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1065994999,1040185000,25809999,23003000,132152000,44642000,163287000,57536000,186290000,1226475000,-6016000,3647000,9663000,68221000,-31076000,-99297000,-61183000,-160480000,51520000,-108960000,-17165000,-91795000,0,0,-76552000,0,-76552000,-0.9,-0.9,84635000,84635000
"2022-12-31","3326.HK","HKD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",374049000,259380000,114669000,0,49258000,10773000,60031000,-740000,59291000,318671000,-248000,755000,1003000,4253000,64607000,39447000,-1699000,60354000,696000,38444000,11029000,28299000,0,-884000,29400000,0,29400000,0.0218,0.0218,1348077000,1348077000
"2023-03-31","3326.T","JPY","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",4936434325,4425378269,511056056,0,0,0,767895413,-12743969,780639383,5206017651,0,29000000,0,160663598,-8946645,-169610243,-99973087,-269583330,70563828,-199019502,36145242,-235164745,0,0,-235164745,0,-235164745,-55.33,-55.33,4250410,4250410
"2022-12-31","3328.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",271947000000,0,271947000000,0,76825000000,0,76825000000,35878000000,112703000000,112703000000,169882000000,418122000000,248185000000,-99756000000,0,-8650000000,118997000000,346638000000,-12132000000,98215000000,6185000000,91955000000,0,0,92102000000,0,92102000000,1.14,1.14,80832456140,80832456140
"2022-09-30","3328.T","JPY","0000000000","2022-09-30","2022-09-29 20:00:00","2022","FY",29846000000,17856000000,11990000000,0,9813000000,1859000000,11672000000,11661000000,11661000000,29517000000,-11000000,5000000,16000000,300000000,618000000,437000000,-109000000,328000000,93000000,421000000,633000000,-212000000,0,1000000,-212000000,0,-211000000,-17,-17,12472011,12472011
"2022-12-31","3329.HK","HKD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",818925000,148654000,670271000,-3.6869737765973687,26396000,1955000,388657000,-2103018000,2103018000,2682240000,265680000,744001000,478652000,116592000,-1746723000,-1863315000,0,-1432747000,-1121270000,-3019355000,-785000,-2983800000,0,0,-2983800000,0,-2983800000,-1.09,-1.09,2734392000,2734392000
"2023-04-30","3329.T","JPY","0000000000","2023-04-30","2023-04-29 20:00:00","2022","FY",10846585000,2981699000,7864886000,0,45000000,176000000,6962000000,42762000,7250316000,10232015000,-1046000,213000,1259000,335837000,991176000,655339000,-40770000,614569000,39511000,654080000,228295000,425785000,0,-1000,425784000,0,425784000,52.76,52.76,8069602,8069602
"2022-12-31","3330.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",10126458000,9341357000,785101000,13185000,331719000,8701000,340420000,-3807000,467927000,9809284000,-103182000,10666000,40378000,299308000,711945000,407962000,33855000,407962000,-135309000,306508000,76238000,230270000,0,0,240222000,0,240222000,0.28,0.28,864249091,864249091
"2022-12-31","3331.HK","HKD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",19417559563,14234467238,5183092325,0,911661474,3837322482,4453321304,76745523,4453321304,18687788542,-69912726,25029788,123460993,1335836602,2026164020,841858771,-35342227,729771020,-59600287,746916257,40827454,706039502,0,0,706039502,0,706039502,0.59,0.59,1202935874,1203039521
"2022-12-31","3332.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",274851000,114856000,159995000,836000,63924000,108603000,172527000,-434000,172093000,286949000,-143000,329000,472000,14909000,4881000,-10028000,-3340000,-10028000,2868000,-10500000,3746000,-14246000,0,0,-14246000,0,-14246000,-0.0151,-0.0151,946298370,946298370
"2022-12-31","3332.TWO","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1711014000,1116982000,594032000,132425000,108644000,101202000,209846000,6462000,342271000,1459253000,14450000,15207000,757000,53409000,323181000,272735000,-21669000,273430000,20912000,271978000,52753000,219225000,0,0,219225000,0,219225000,4.56,4.55,48104000,48213000
"2022-12-31","3333.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",230067000000,205080000000,24987000000,1115000000,6678000000,6068000000,12746000000,75534000000,89395000000,294475000000,-33107000000,1067000000,34174000000,7643000000,-70946000000,-78589000000,14181000000,-64408000000,-48355000000,-112763000000,13051000000,-125814000000,0,0,-105914000000,0,-105914000000,-8.02,-8.02,13204000000,13204000000
"2023-02-28","3333.T","JPY","0000000000","2023-02-28","2023-02-27 19:00:00","2022","FY",74712107000,38516255000,36195852000,0,26899000000,2534000000,29433000000,231215000,31068215000,69584470000,43158000,43158000,0,1544557000,6670505000,5125948000,1689000,5127637000,-1691000,5125946000,1759870000,3366076000,0,0,3366076000,0,3366076000,128.9,128.9,26114344,26114344
"2022-12-31","3336.HK","HKD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",8255947000,7792204000,463743000,0,632496000,170007000,803123000,-353286000,803123000,8595327000,-112897000,8676000,132277000,1025096000,1385182999,360080000,-580512000,-339380000,458946000,238514000,180404000,58103000,0,0,172149000,0,172149000,0.2,0.2,845662671,849631400
"2023-03-31","3336.KL","MYR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",4572485000,3392540000,1179945000,0,320137000,63639000,383776000,0,289029000,3681569000,-255572000,0,255572000,147786000,888651000,738600000,2265000,740865000,-257837000,483028000,271432000,211596000,0,0,158275000,0,158275000,0.0449,0.0449,3521221000,3521221000
"2022-12-31","3337.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",3514912000,2515103000,999809000,80277000,263983000,173324000,437307000,-3693000,513891000,3028994000,-244634000,17957000,224095000,351085000,995682000,644597000,20554000,472048000,-244649000,420502000,122911000,297591000,0,0,293810000,0,293810000,0.1,0.099,2901580000,2966375000
"2022-12-31","3338.TW","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",4568318000,3695334000,872984000,177758000,144516000,274604000,419120000,93197000,596878000,4292212000,-2822000,6057000,8879000,167584000,542944000,374934000,-99254000,375360000,90375000,366055000,98578000,267477000,0,0,267477000,0,267477000,3.05,3,87708000,90013000
"2022-12-31","3339.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",11150234000,9283208000,1867026000,516019000,240681000,509351000,750032000,10447000,1212947000,10496155000,97993000,117680000,18800000,275520000,1091147000,457724000,99500000,815627000,-118300000,438924000,38584000,400340000,0,0,400454000,0,400454000,0.09,0.09,4280100000,4280100000
"2022-12-31","3339.TWO","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",606149000,598335000,7814000,39255000,31481000,11335000,42816000,0,81318000,680406000,-1878000,1900000,3778000,43765000,24463000,-20586000,-53671000,-74257000,49893000,-24364000,2000,-24366000,0,0,-24366000,0,-24366000,-0.47,-0.47,51631000,51631000
"2023-03-31","3341.T","JPY","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",313318000000,259674000000,53644000000,3065000000,511000000,25327000000,25838000000,378000000,46057000000,305731000000,-266000000,266000000,266000000,8818000000,16928000000,8109000000,-523000000,7586000000,257000000,7843000000,3384000000,4459000000,0,-1000000,4458000000,0,4458000000,148.9,148.9,29940392,29940392
"2022-12-31","3346.TW","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",6612615000,5768449000,844166000,290218000,216493000,278779000,495272000,-5735000,779755000,6548204000,-48787000,11644000,60431000,244502000,335276000,90774000,-4484000,86290000,-55947000,30343000,-637000,30980000,0,0,30980000,0,30980000,0.3,0.3,104195000,104257000
"2022-12-31","3347.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",7085471468,4277007584,2808463884,234619324,256060269,149890386,405950656,357119999,997689979,5274697563,137992449,227338326,83178710,264745282,2422551312,2668556134,-86157625,2582398509,2978917,2585377423,313651998,2271725425,1.4300000071525574,-1,2006552035,-3,2006552038,2.32,2.32,864681059,864893119
"2022-12-31","3348.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1587414000,1298876000,288538000,27574000,47919000,83293000,142928000,1644000,145327000,1444203000,1425000,1425000,113000,5603000,123469000,118036000,0,118036000,26600000,144636000,22576000,122060000,0,0,122220000,0,122220000,0.24,0.24,500000000,500000000
"2023-02-28","334890.KS","KRW","0000000000","2023-02-28","2023-02-27 19:00:00","2022","FY",5923674810,2370275938,3553398872,5.506234189676006,5214427000,625086000,5839513000,408634000,6372664000,6372664000,-3352475790,204213000,3556688000,-41630898062,2510999250,2109632250,-2558621350,-448989100,-998066650,-1447055750,2964083060,-1454615580,0,-10,-1429706660,-51408670366,49978963706,-41.63,-41.63,34342018,34342018
"2023-05-31","3349.T","JPY","0000000000","2023-05-31","2023-05-30 20:00:00","2022","FY",827697000000,658979000000,168718000000,0,128000000,1648000000,122807000000,2960000000,138589000000,797568000000,-4000000,47000000,51000000,17368000000,47497000000,32824000000,-2696000000,30128000000,2645000000,32773000000,8975000000,23798000000,0,-1000000,23797000000,0,23797000000,300.48,300.48,79197746,79197746
"2022-12-31","3349.TWO","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",552006000,474618000,77388000,56958000,64555000,31595000,96150000,26935000,153108000,627726000,-6438000,787000,7225000,31713000,-5488000,-38520000,-10874000,-49394000,3649000,-45745000,5018000,-50763000,0,0,-50763000,0,-50763000,-1.3,-1.3,39051000,39051000
"2022-12-31","3350.T","JPY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",366121000,181616000,184505000,0,0,0,883000000,8531000,1043334000,1224950000,-75241000,803000,76044000,160641000,-599973000,1055392000,-1914221000,-858829000,1838177000,979348000,1502000,977846000,0,-1000,977845000,0,977845000,171.03,171.03,5717349,5717349
"2023-03-31","3352.T","JPY","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",10795636000,5537762000,5257874000,0,0,0,4575000000,38674000,4732469000,10270231000,538000,9266000,8728000,157053000,699952000,542897000,-17493000,525404000,8765000,534169000,209053000,325116000,0,0,325116000,0,325116000,141.57,141.57,2296548,2296548
"2023-02-28","3353.T","JPY","0000000000","2023-02-28","2023-02-27 19:00:00","2022","FY",33897598000,30714910000,3182688000,0,246000000,1466716000,1712716000,303931000,2247517000,32962427000,-49700000,1105000,50805000,841585000,2206155000,1364568000,-429399000,935169000,378594000,1313763000,540477000,773286000,0,-1000,759598000,0,759598000,202.2,202.2,3756643,3756643
"2022-12-31","3354.TWO","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",155441000,144088000,11353000,69730000,29313000,11404000,40717000,73582000,110447000,254535000,6762000,11418000,4656000,44519000,30434000,-14085000,-85000000,-14094000,80344000,-18741000,2454000,-21195000,0,0,-21195000,0,-21195000,-0.3,-0.3,70091000,70091000
"2022-12-31","3355.T","JPY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",71475868000,50881664000,20594204000,412455000,12492684000,3129000000,15621684000,40969000,16034139000,66915803000,-77849000,65422000,143271000,1345767000,6525118000,5179352000,-619288000,4560064000,476017000,5036081000,1397661000,3638420000,0,-2000,3637204000,0,3637204000,186.23,186.23,19530736,19530736
"2022-12-31","3356.TW","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1318625000,703715000,614910000,138101000,97160000,218926000,316086000,0,454187000,1157902000,-188000,3577000,3765000,39409000,251003000,210681000,-49958000,160723000,46193000,206916000,92428000,114488000,0,0,106940000,0,106940000,1.34,1.33,79941580,80336776
"2022-12-31","3357.TWO","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",5291333000,3511808000,1779525000,157741000,261463000,341304000,602767000,221554000,760508000,4272316000,-3611000,8401000,12012000,498342000,1747314000,1248972000,-229955000,1248972000,217943000,1236960000,198423000,1038537000,0,0,1038537000,0,1038537000,10.11,10.01,102704000,103765000
"2023-03-31","3358.T","JPY","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",1425630000,708799000,716831000,0,89612000,0,89612000,38732000,750169000,1458968000,-4844000,1032000,5876000,52718000,105566000,52848000,-86189000,-33341000,80313000,46972000,11375000,35597000,0,-1000,35596000,0,35596000,5.85,5.78,6075281,6158478
"2022-09-30","3359.T","JPY","0000000000","2022-09-30","2022-09-29 20:00:00","2022","FY",8843952000,6100411000,2743541000,0,1782000000,409000000,2191000000,41166000,2191758000,8292169000,-8746000,64000,8810000,135834000,724216000,588381000,-36600000,551781000,27790000,579571000,179591000,399980000,0,0,399980000,0,399980000,37.83,37.61,10571992,10634938
"2022-12-31","3360.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",35989375000,18127725000,17861650000,0,4497498000,2771706000,7269204000,1125126000,8394330000,26522055000,1057828000,1057828000,20849000,3077263000,12697623000,10295036000,16347786000,9620360000,-16324217000,10318605000,3716164000,6599921000,0,0,6378713000,-136269000,6128954000,1.46,1.33,4623368260,4726117563
"2023-03-31","3360.T","JPY","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",572285000000,511667000000,60618000000,350000000,1729000000,37732000000,39461000000,437000000,39469000000,551136000000,-114000000,310000000,424000000,7450000000,28607000000,21089000000,55000000,21144000000,-479000000,20665000000,9061000000,11605000000,0,0,12063000000,0,12063000000,127.85,115.93,94350259,103915338
"2022-12-31","3360.TWO","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",10118188000,9789350000,328838000,25284000,104260000,82093000,186353000,5551000,211637000,10000987000,-51709000,6310000,58019000,17233000,109107000,117201000,0,92021000,-83346000,33855000,9773000,24082000,0,0,24082000,0,24082000,0.32,0.31,76402000,76600000
"2023-04-30","3361.T","JPY","0000000000","2023-04-30","2023-04-29 20:00:00","2022","FY",27871409000,17238640000,10632769000,0,0,0,7999000000,242251000,8492204000,25730844000,-17455000,1192000,18647000,1403989000,3875580000,2471591000,-331026000,2140565000,312379000,2452944000,866916000,1586028000,0,-1000,1586001000,0,1586001000,78.27,78.27,20263927,20263927
"2022-12-31","3362.TWO","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",3662279000,2749538000,912741000,260831000,242366000,98139000,340505000,225825000,601336000,3350874000,-33596000,3163000,36759000,526016000,1066409000,540584000,-228988000,540393000,192229000,503825000,90201000,413624000,0,0,424023000,0,424023000,3.05,3.04,139080000,139080000
"2022-12-31","336260.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",312148720810,267469762220,44678958590,6365336133,8739861860,8309032410,17048894270,20408128100,37457022370,304926784590,-3112340870,1818387870,4930728730,12334550990,21948511840,9613960850,3099044860,12713005710,-8436478940,4276526770,412936650,3863590120,0,0,3863590120,140981862,3722608258,47.21,47.21,78847922,78847922
